,product_name,brand_name,offer_description,retailer_name,valid_from,valid_to,price,quantity,categories,image,Coicop5_Final,Coicop4_Final,Coicop3_Final,Coicop2_Final,Predicted_COICOP_5_Category,Predicted_COICOP_4_Category,Predicted_COICOP_3_Category,Predicted_COICOP_2_Category
131745,Alpen Salz,Bad Reichenhaller,500 g Beutel,EDEKA Center,2018-07-15 22:00:00.0,2018-07-21 21:59:00.0,1.99,1,Salz Gewürze Koch- & Backzutaten Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/4290984/images/default/0/msmall.jpg,01192,0119,011,01,nan,nan,nan,nan
16752,Weißkohl,not_available,1 kg,EDEKA Center,2018-02-11 23:00:00.0,2018-02-17 22:59:00.0,0.39,1,Kohl Kohl Kohl Kohl Gemüse Gemüse Gemüse Gemüse Obst & Gemüse Obst & Gemuese Obst&Gemüse Obst&Gemuese Lebensmittel Lebensmittel Lebensmittel Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3577553/images/default/0/msmall.jpg,01171,0117,011,01,nan,nan,nan,nan
30287,Sauerkirschen,not_available,"entsteint und gezuckert Abtropfgewicht: 350 g, 680 g Glas",EDEKA,2018-03-04 23:00:00.0,2018-03-10 22:59:00.0,0.89,1,Obstkonserven Konserven & Eingelegtes Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3677282/images/default/0/msmall.jpg,01164,0116,011,01,nan,nan,nan,nan
7370,Multi Mix,Trolli,Fruchtgummi 400 g Beutel,EDEKA,2018-02-04 23:00:00.0,2018-02-10 22:59:00.0,1.79,1,Fruchtgummi Süßigkeiten Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3506756/images/default/0/msmall.jpg,01184,0118,011,01,nan,nan,nan,nan
261619,Kräutertee,Teekanne,36 g Packung,EDEKA Center,2019-02-17 23:00:00.0,2019-02-23 22:59:00.0,1.11,1,Tee Heißgetränke Alkoholfreie Getränke Getränke,https://mg2de.b-cdn.net/api/v1/offers/5004767/images/default/0/msmall.jpg,01212,0121,012,01,nan,nan,nan,nan
214743,Felsenaustern,not_available,6er Korb Messer,EDEKA Center,2018-11-25 23:00:00.0,2018-12-01 22:59:00.0,9.9,1,Meeresfrüchte Fisch & Meeresfrüchte Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/4741383/images/default/0/msmall.jpg,01133,0113,011,01,nan,nan,nan,nan
338120,Brauner Roh-Rohrzucker,Rewe Beste Wahl,500 g,REWE,2019-06-23 22:00:00.0,2019-06-29 21:59:59.0,1.11,1,Zucker Koch- & Backzutaten Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/5387779/images/default/0/msmall.jpg,01181,0118,011,01,nan,nan,nan,nan
192013,Hähnchen-Leber,not_available,100 g,REWE,2018-10-21 22:00:00.0,2018-10-27 21:59:00.0,0.39,1,Geflügel Fleisch Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/4621219/images/default/0/msmall.jpg,01126,0112,011,01,nan,nan,nan,nan
1620,Konfitüre,Bonne Maman,"oder Gelee verschiedene Sorten, 370-g-Glas",EDEKA Neukauf,2018-01-28 23:00:00.0,2018-02-03 22:59:00.0,1.79,1,"Marmeladen süße Aufstriche Aufstriche Aufstriche, Feinkostsalate & Antipasti Lebensmittel",https://mg2de.b-cdn.net/api/v1/offers/3464903/images/default/0/msmall.jpg,01182,0118,011,01,nan,nan,nan,nan
13921,Dänischer Fruchtaufstrich,Den Gamle Fabrik,verschiedene Sorten z. B. Erdbeere 380 g Glas,EDEKA,2018-02-11 23:00:00.0,2018-02-17 22:59:00.0,1.99,1,"Marmeladen süße Aufstriche Aufstriche Aufstriche, Feinkostsalate & Antipasti Lebensmittel",https://mg2de.b-cdn.net/api/v1/offers/3557837/images/default/0/msmall.jpg,01182,0118,011,01,nan,nan,nan,nan
780,Sahne-Rolle,Coppenrath & Wiese,tiefgefroren versch. Sorten 400 g Packung,CAP MARKT,2018-01-28 23:00:00.0,2018-02-03 22:59:00.0,1.99,1,Tiefkühlbackwaren Tiefkühlkost Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3461888/images/default/0/msmall.jpg,01114,0111,011,01,nan,nan,nan,nan
6640,Schinkenkrustenbraten,not_available,"vom Schwein, mit Knochen, Speck und Kruste, je 1 kg",real,2018-02-04 23:00:00.0,2018-02-10 22:59:00.0,2.99,1,Schinken Wurst Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3503469/images/default/0/msmall.jpg,01122,0112,011,01,nan,nan,nan,nan
6940,Natürliches Mineralwasser,Vittel,"Packung mit 6 x 1,5-L-PET-Flaschen zzgl. 1,50 € Pfand",EDEKA Neukauf,2018-02-04 23:00:00.0,2018-02-10 22:59:00.0,2.69,6,Wasser Alkoholfreie Getränke Getränke,https://mg2de.b-cdn.net/api/v1/offers/3505332/images/default/0/msmall.jpg,01221,0122,012,01,nan,nan,nan,nan
6707,Vodka,Three Sixty,"oder Gordon‘s London Dry Gin 37,5/37,5 % Vol., jede 0,7-l-Flasche",real,2018-02-04 23:00:00.0,2018-02-10 22:59:00.0,9.99,1,Wodka Vodka Spirituosen Spirituosen Alkoholische Getränke Alkoholische Getränke Getränke Getränke,https://mg2de.b-cdn.net/api/v1/offers/3504101/images/default/0/msmall.jpg,02111,0211,021,02,nan,nan,nan,nan
1239,Forster Schnepfenflug Riesling,Die Weinmacher Niederkirchen,"Portugieser Rotwein trocken Q.b.A., 1-L-Flasche",EDEKA Center,2018-01-28 23:00:00.0,2018-02-03 22:59:00.0,2.99,1,Weissweine Weine Alkoholische Getränke Getränke,https://mg2de.b-cdn.net/api/v1/offers/3463899/images/default/0/msmall.jpg,02121,0212,021,02,nan,nan,nan,nan
103946,Eier,not_available,10er packung +2 gratis,EDEKA,2018-06-17 22:00:00.0,2018-06-23 21:59:00.0,1.99,1,"Eier Milcherzeugnisse, Fett & Ei Lebensmittel",https://mg2de.b-cdn.net/api/v1/offers/4143524/images/default/0/msmall.jpg,01147,0114,011,01,nan,nan,nan,nan
366,Broken Silber,Thiele Tee,jede 500-g-Packung,real,2016-09-11 22:00:00.0,2016-09-17 21:59:00.0,6.99,1,Tee Heißgetränke Alkoholfreie Getränke Getränke,https://mg2de.b-cdn.net/api/v1/offers/289576/images/default/0/msmall.jpg,01212,0121,012,01,nan,nan,nan,nan
2773,Fleischsalat,Homann,200-g-Becher,REWE,2018-01-28 23:00:00.0,2018-02-03 22:59:00.0,0.99,1,"Wurstsalate Aufstriche, Feinkostsalate & Antipasti Lebensmittel",https://mg2de.b-cdn.net/api/v1/offers/3472310/images/default/0/msmall.jpg,01128,0112,011,01,nan,nan,nan,nan
3693,Skreifilet,not_available,100g,EDEKA,2018-01-28 23:00:00.0,2018-02-03 22:59:00.0,1.99,1,Frischfisch Fisch & Meeresfrüchte Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3478230/images/default/0/msmall.jpg,01131,0113,011,01,nan,nan,nan,nan
370089,Bunt Dazu Gemüse,Bonduelle,"Gemüseklassiker im praktischen Mini-Format; in den Sorten Kidneybohnen, Abtropfgewicht (ATG) = 120 g, Kichererbsen, Abtropfgewicht (ATG) = 130 g, oder Goldmais, Abtropfgewicht (ATG) = 140 g 2x106-ml-Dose",ALDI Nord,2019-08-29 22:00:00.0,2019-08-31 21:59:00.0,0.79,1,Gemüsekonserven Konserven & Eingelegtes Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/5552671/images/default/0/msmall.jpg,01173,0117,011,01,nan,nan,nan,nan
366456,Premium Avocados Hass,not_available,1 Stk.,EDEKA,2019-08-11 22:00:00.0,2019-08-17 21:59:00.0,2.99,1,Exotische Früchte Exotische Früchte Exotische Früchte Exotische Früchte Obst Obst Obst Obst Obst & Gemüse Obst & Gemuese Obst&Gemüse Obst&Gemuese Lebensmittel Lebensmittel Lebensmittel Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/5536111/images/default/0/msmall.jpg,01161,0116,011,01,nan,nan,nan,nan
363,Speisekürbis,not_available,"Deutschland Halloween Speisekürbis mind. 5 kg, Stück",real,2016-09-11 22:00:00.0,2016-09-17 21:59:00.0,3.99,1,Zucchini Zucchini Zucchini Zucchini Gemüse Gemüse Gemüse Gemüse Obst & Gemüse Obst & Gemuese Obst&Gemüse Obst&Gemuese Lebensmittel Lebensmittel Lebensmittel Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/289568/images/default/0/msmall.jpg,01171,0117,011,01,nan,nan,nan,nan
75797,Datteln,Farmer's Snack,200 g,REWE,2018-05-13 22:00:00.0,2018-05-19 21:59:00.0,1.49,1,Trockenobst Trockenobst Trockenobst Trockenobst Obst Obst Obst Obst Obst & Gemüse Obst & Gemuese Obst&Gemüse Obst&Gemuese Lebensmittel Lebensmittel Lebensmittel Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3985829/images/default/0/msmall.jpg,01163,0116,011,01,nan,nan,nan,nan
11070,Magnum,Langnese,"oder Cornetto Multipackungen, versch. Sorten, z.B.: Magnum Erdbeere 440ml, Cornetto 540ml *ausgenommen sind die Sorten Magnum Classic, Almond und White 1l = 5,05/4,11 Packung",EDEKA,2018-02-04 23:00:00.0,2018-02-10 22:59:00.0,2.22,1,Eis Tiefkühlkost Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3529324/images/default/0/msmall.jpg,01185,0118,011,01,nan,nan,nan,nan
7279,Speisezwiebeln,not_available,"Kl. II,  2  kg",EDEKA,2018-02-04 23:00:00.0,2018-02-10 22:59:00.0,0.55,1,Zwiebelgemüse Zwiebelgemüse Zwiebelgemüse Zwiebelgemüse Gemüse Gemüse Gemüse Gemüse Obst & Gemüse Obst & Gemuese Obst&Gemüse Obst&Gemuese Lebensmittel Lebensmittel Lebensmittel Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3506489/images/default/0/msmall.jpg,01171,0117,011,01,nan,nan,nan,nan
17635,Mini Gemüse,not_available,"Blumenkohl, Brokkoli und Romanesco aus Italien, Klasse I, 400-g-Schale",EDEKA Center,2018-02-11 23:00:00.0,2018-02-17 22:59:00.0,2.49,1,Sonstiges Gemüse Sonstiges Gemüse Sonstiges Gemüse Sonstiges Gemüse Gemüse Gemüse Gemüse Gemüse Obst & Gemüse Obst & Gemuese Obst&Gemüse Obst&Gemuese Lebensmittel Lebensmittel Lebensmittel Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3583215/images/default/0/msmall.jpg,01171,0117,011,01,nan,nan,nan,nan
14373,Lammkrone,not_available,100 g,EDEKA,2018-02-11 23:00:00.0,2018-02-17 22:59:00.0,2.99,1,Lammfleisch Fleisch Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3561447/images/default/0/msmall.jpg,01123,0112,011,01,nan,nan,nan,nan
21162,Schorlen,Franken Brunnen,Kasten 12x0.75l Fl. +3.30 Pfand,EDEKA Center,2018-02-18 23:00:00.0,2018-02-24 22:59:00.0,7.49,12,Softdrinks Alkoholfreie Getränke Getränke,https://mg2de.b-cdn.net/api/v1/offers/3609930/images/default/0/msmall.jpg,01222,0122,012,01,nan,nan,nan,nan
83553,Der alte Hochstädter,Landkelterei Höhl,6 x 1 l-Fl.-Kasten zzgl. 2.40 Pfand,REWE,2018-05-27 22:00:00.0,2018-06-02 21:59:00.0,6.99,6,Likörweine Weine Alkoholische Getränke Getränke,https://mg2de.b-cdn.net/api/v1/offers/4037587/images/default/0/msmall.jpg,02122,0212,021,02,nan,nan,nan,nan
279472,Beeren-Mix,not_available,"Inhalt: Heidelbeeren, Himbeeren, Physalis aus Spanien/Marokko/Kolumbien Klasse I , 125g Schale",CAP MARKT,2019-03-17 23:00:00.0,2019-03-23 22:59:00.0,1.99,1,Beeren Beeren Beeren Beeren Obst Obst Obst Obst Obst & Gemüse Obst & Gemuese Obst&Gemüse Obst&Gemuese Lebensmittel Lebensmittel Lebensmittel Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/5091210/images/default/0/msmall.jpg,01161,0116,011,01,nan,nan,nan,nan
1374,Glück Fruchtaufstrich,Göbber,"versch. Sorten, jedes 230-g-Glas",real,2018-01-28 23:00:00.0,2018-02-03 22:59:00.0,1.99,1,"Marmeladen süße Aufstriche Aufstriche Aufstriche, Feinkostsalate & Antipasti Lebensmittel",https://mg2de.b-cdn.net/api/v1/offers/3464220/images/default/0/msmall.jpg,01182,0118,011,01,nan,nan,nan,nan
14558,Fruchtgummi,Haribo,"oder Lakritz versch. Sorten, jede 1-kg-Dose",real,2018-02-11 23:00:00.0,2018-02-17 22:59:00.0,3.49,1,Fruchtgummi Süßigkeiten Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3564167/images/default/0/msmall.jpg,01184,0118,011,01,nan,nan,nan,nan
269082,Bio-Zucchini,Rewe Bio,500 g Bund,REWE,2019-03-03 23:00:00.0,2019-03-09 22:59:00.0,1.49,1,Zucchini Zucchini Zucchini Zucchini Gemüse Gemüse Gemüse Gemüse Obst & Gemüse Obst & Gemuese Obst&Gemüse Obst&Gemuese Lebensmittel Lebensmittel Lebensmittel Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/5042648/images/default/0/msmall.jpg,01171,0117,011,01,nan,nan,nan,nan
2571,Krustenbraten,Rewe,1 kg,REWE,2018-01-28 23:00:00.0,2018-02-03 22:59:00.0,6.99,1,Schweinefleisch Fleisch Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3471117/images/default/0/msmall.jpg,01122,0112,011,01,nan,nan,nan,nan
133405,Pflaumen,Edeka,1 kg,EDEKA Paschmann,2018-07-22 22:00:00.0,2018-07-28 21:59:00.0,2.49,1,Trockenobst Trockenobst Trockenobst Trockenobst Obst Obst Obst Obst Obst & Gemüse Obst & Gemuese Obst&Gemüse Obst&Gemuese Lebensmittel Lebensmittel Lebensmittel Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/4299875/images/default/0/msmall.jpg,01161,0116,011,01,nan,nan,nan,nan
367869,Rohschinken Leichter Genuss,Abraham,100 g,REWE,2019-08-11 22:00:00.0,2019-08-17 21:59:00.0,1.69,1,Schinken Wurst Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/5541474/images/default/0/msmall.jpg,01127,0112,011,01,nan,nan,nan,nan
31405,Zauberfleks,Kölln,375g Beutel,EDEKA Center,2018-03-04 23:00:00.0,2018-03-10 22:59:00.0,1.99,1,Müslimischungen Müsli & Cerealien Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3682946/images/default/0/msmall.jpg,01117,0111,011,01,nan,nan,nan,nan
3063,Mango,Edeka,genussreif KL. I Stück,CAP MARKT,2018-01-28 23:00:00.0,2018-02-03 22:59:00.0,0.99,1,Exotische Früchte Exotische Früchte Exotische Früchte Exotische Früchte Obst Obst Obst Obst Obst & Gemüse Obst & Gemuese Obst&Gemüse Obst&Gemuese Lebensmittel Lebensmittel Lebensmittel Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3474775/images/default/0/msmall.jpg,01161,0116,011,01,nan,nan,nan,nan
370816,Steakhüfte,not_available,"Argentinische Steakhüfte am Stück oder in Scheiben zum Kurzbraten, 100 g",EDEKA Center,2019-08-18 22:00:00.0,2019-08-24 21:59:00.0,1.99,1,Rindfleisch Fleisch Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/5555383/images/default/0/msmall.jpg,01121,0112,011,01,nan,nan,nan,nan
0,Rustipani Salami Tomate,Original Wagner,"170 g oder Hähnchenbrust Frischkäse 180 g gefroren, jede Packung und weitere Sorten",real,2016-09-11 22:00:00.0,2016-09-17 21:59:00.0,1.69,1,Tiefkühlpizza Tiefkühlkost Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/288445/images/default/0/msmall.jpg,01115,0111,011,01,nan,nan,nan,nan
22223,Brauner Rohrzucker,Mauritius Golden Cane,"unraffiniert, jede 500-g-Packung",real,2018-02-25 23:00:00.0,2018-03-03 22:59:00.0,0.89,1,Zucker Koch- & Backzutaten Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3620467/images/default/0/msmall.jpg,01181,0118,011,01,nan,nan,nan,nan
987,Kaffeepads,Senseo,"versch. Sorten, z. B. Classic, 111 g, Beutel",EDEKA Simmel,2018-01-26 23:00:00.0,2018-02-03 22:59:00.0,1.49,1,Kaffee Heißgetränke Alkoholfreie Getränke Getränke,https://mg2de.b-cdn.net/api/v1/offers/3462630/images/default/0/msmall.jpg,01211,0121,012,01,nan,nan,nan,nan
6473,Rum,Havana Club,"3 Jahre 40 % Vol., jede 0,7-l-Flasche",real,2018-02-04 23:00:00.0,2018-02-10 22:59:00.0,9.99,1,Weißer Rum Rum Spirituosen Alkoholische Getränke Getränke,https://mg2de.b-cdn.net/api/v1/offers/3503014/images/default/0/msmall.jpg,02111,0211,021,02,nan,nan,nan,nan
169278,Grieben Schmalz,Laru,150-g-Packung,EDEKA Neukauf,2018-09-16 22:00:00.0,2018-09-22 21:59:00.0,0.79,1,"Butter Milcherzeugnisse, Fett & Ei Lebensmittel",https://mg2de.b-cdn.net/api/v1/offers/4493897/images/default/0/msmall.jpg,01155,0115,011,01,nan,nan,nan,nan
5215,Spargel Weiß,not_available,"Peru Frischer Spargel weiß 16-26mm, Kl.I,  500g Bund oder frischer Spargel grün 12mm, Kl.I,  250g Bund",EDEKA Center,2018-01-28 23:00:00.0,2018-02-03 22:59:00.0,2.99,1,Spargel Spargel Spargel Spargel Gemüse Gemüse Gemüse Gemüse Obst & Gemüse Obst & Gemuese Obst&Gemüse Obst&Gemuese Lebensmittel Lebensmittel Lebensmittel Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3488581/images/default/0/msmall.jpg,01171,0117,011,01,nan,nan,nan,nan
3181,Passionsfrucht,Edeka,Stück,EDEKA,2018-01-28 23:00:00.0,2018-02-03 22:59:00.0,0.88,1,Exotische Früchte Exotische Früchte Exotische Früchte Exotische Früchte Obst Obst Obst Obst Obst & Gemüse Obst & Gemuese Obst&Gemüse Obst&Gemuese Lebensmittel Lebensmittel Lebensmittel Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3475539/images/default/0/msmall.jpg,01161,0116,011,01,nan,nan,nan,nan
359912,Puten-Oberkeule,not_available,"fleischig, HKL A 100g.",EDEKA Neukauf,2019-07-28 22:00:00.0,2019-08-03 21:59:00.0,0.44,1,Geflügel Fleisch Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/5503698/images/default/0/msmall.jpg,01124,0112,011,01,nan,nan,nan,nan
35618,Spitzpaprika Rot,Edeka,"aus Spanien, Klasse I, 230-g-Packung",EDEKA Center,2018-03-11 23:00:00.0,2018-03-17 22:59:00.0,0.99,1,Paprika Paprika Paprika Paprika Gemüse Gemüse Gemüse Gemüse Obst & Gemüse Obst & Gemuese Obst&Gemüse Obst&Gemuese Lebensmittel Lebensmittel Lebensmittel Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3709686/images/default/0/msmall.jpg,01171,0117,011,01,nan,nan,nan,nan
46882,Fleur de Sel,Rewe Feine Welt,130-g-Glas,REWE,2018-03-25 22:00:00.0,2018-03-31 21:59:00.0,2.99,1,Salz Gewürze Koch- & Backzutaten Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3785960/images/default/0/msmall.jpg,01192,0119,011,01,nan,nan,nan,nan
309858,Speisezwiebeln,Gut & Günstig,1.5 kg,EDEKA,2019-04-28 22:00:00.0,2019-05-04 21:59:00.0,1.99,1,Zwiebelgemüse Zwiebelgemüse Zwiebelgemüse Zwiebelgemüse Gemüse Gemüse Gemüse Gemüse Obst & Gemüse Obst & Gemuese Obst&Gemüse Obst&Gemuese Lebensmittel Lebensmittel Lebensmittel Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/5250406/images/default/0/msmall.jpg,01171,0117,011,01,nan,nan,nan,nan
222637,Austern,not_available,Stück,EDEKA Center,2018-12-09 23:00:00.0,2018-12-15 22:59:00.0,1.99,1,Meeresfrüchte Fisch & Meeresfrüchte Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/4785361/images/default/0/msmall.jpg,01133,0113,011,01,nan,nan,nan,nan
254635,Früchtetee,Teekanne,There is no description for this offer,CAP MARKT,2019-02-10 23:00:00.0,2019-02-16 22:59:00.0,1.49,1,Tee Heißgetränke Alkoholfreie Getränke Getränke,https://mg2de.b-cdn.net/api/v1/offers/4966088/images/default/0/msmall.jpg,01212,0121,012,01,nan,nan,nan,nan
857,Mandarinen,Edeka Selection,750g Beutel,CAP MARKT,2018-01-28 23:00:00.0,2018-02-03 22:59:00.0,1.79,1,Zitrusfrüchte Zitrusfrüchte Zitrusfrüchte Zitrusfrüchte Obst Obst Obst Obst Obst & Gemüse Obst & Gemuese Obst&Gemüse Obst&Gemuese Lebensmittel Lebensmittel Lebensmittel Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3462196/images/default/0/msmall.jpg,01161,0116,011,01,nan,nan,nan,nan
366893,Beeren-Nussmix,Edeka,"mit edlen Nüssen und süßen Früchten, 125-g-Becher (100 g = € 1,59)",EDEKA Center,2019-08-11 22:00:00.0,2019-08-17 21:59:00.0,1.99,1,Nüsse Knabberartikel Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/5537031/images/default/0/msmall.jpg,01163,0116,011,01,nan,nan,nan,nan
15634,Pelmeni Teigtaschen,Dovgan,450-500-g-Pkg.,REWE,2018-02-11 23:00:00.0,2018-02-17 22:59:00.0,1.99,1,Tiefkühlgerichte Tiefkühlkost Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3571987/images/default/0/msmall.jpg,01116,0111,011,01,nan,nan,nan,nan
4797,Bio-Zitronen,not_available,"aus Italien, Klasse II, 500-g-Netz",EDEKA Center,2018-01-28 23:00:00.0,2018-02-03 22:59:00.0,1.99,1,Zitrusfrüchte Zitrusfrüchte Zitrusfrüchte Zitrusfrüchte Obst Obst Obst Obst Obst & Gemüse Obst & Gemuese Obst&Gemüse Obst&Gemuese Lebensmittel Lebensmittel Lebensmittel Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3485869/images/default/0/msmall.jpg,01161,0116,011,01,nan,nan,nan,nan
370465,Frühstückskonfitüre,not_available,"verschiedene Sorten, 200-g-Becher",EDEKA Center,2019-08-18 22:00:00.0,2019-08-24 21:59:00.0,0.69,1,"Marmeladen süße Aufstriche Aufstriche Aufstriche, Feinkostsalate & Antipasti Lebensmittel",https://mg2de.b-cdn.net/api/v1/offers/5554408/images/default/0/msmall.jpg,01182,0118,011,01,nan,nan,nan,nan
75169,Sonntags-Eier,not_available,"Gr. XL, 6er Packung",EDEKA,2018-05-13 22:00:00.0,2018-05-19 21:59:00.0,1.79,1,"Eier Milcherzeugnisse, Fett & Ei Lebensmittel",https://mg2de.b-cdn.net/api/v1/offers/3981664/images/default/0/msmall.jpg,01147,0114,011,01,nan,nan,nan,nan
17964,Brötchen,Coppenrath & Wiese,gefroren verschiedene Sorten 300-540 g Beutel,CAP MARKT,2018-02-16 23:00:00.0,2018-02-24 22:59:00.0,0.99,1,Tiefkühlbackwaren Tiefkühlkost Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3587707/images/default/0/msmall.jpg,01113,0111,011,01,nan,nan,nan,nan
2013,Pizza Traditionale,Dr. Oetker,"oder Die Ofenfrische Pizza, Pizzaburger 340-435-g-Pkg.",REWE,2018-01-28 23:00:00.0,2018-02-03 22:59:00.0,2.22,1,Tiefkühlpizza Tiefkühlkost Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3467092/images/default/0/msmall.jpg,01115,0111,011,01,nan,nan,nan,nan
5991,Fleischsalat,Homann,200-g-Be.,REWE,2018-01-28 23:00:00.0,2018-02-03 22:59:00.0,0.99,1,"Wurstsalate Aufstriche, Feinkostsalate & Antipasti Lebensmittel",https://mg2de.b-cdn.net/api/v1/offers/3497823/images/default/0/msmall.jpg,01128,0112,011,01,nan,nan,nan,nan
238417,Landhendl,Vinzenzmurr,"HK A, Bodenhaltung auf Stroh 100 g",EDEKA Neukauf,2019-01-13 23:00:00.0,2019-01-19 22:59:00.0,0.55,1,Geflügel Fleisch Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/4876777/images/default/0/msmall.jpg,01124,0112,011,01,nan,nan,nan,nan
1666,Cherrytomaten,not_available,250 g,EDEKA Neukauf,2018-01-28 23:00:00.0,2018-02-03 22:59:00.0,0.59,1,Tomaten Tomaten Tomaten Tomaten Gemüse Gemüse Gemüse Gemüse Obst & Gemüse Obst & Gemuese Obst&Gemüse Obst&Gemuese Lebensmittel Lebensmittel Lebensmittel Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3465066/images/default/0/msmall.jpg,01171,0117,011,01,nan,nan,nan,nan
21102,Mangostreifen,Rewe Beste Wahl,100-g-Be.,REWE,2018-02-18 23:00:00.0,2018-02-24 22:59:00.0,1.49,1,Trockenobst Trockenobst Trockenobst Trockenobst Obst Obst Obst Obst Obst & Gemüse Obst & Gemuese Obst&Gemüse Obst&Gemuese Lebensmittel Lebensmittel Lebensmittel Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3608848/images/default/0/msmall.jpg,01163,0116,011,01,nan,nan,nan,nan
861,Tortellini,Giovanni Rana,250g Beutel,CAP MARKT,2018-01-28 23:00:00.0,2018-02-03 22:59:00.0,2.49,1,Nudeln Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3462243/images/default/0/msmall.jpg,01116,0111,011,01,nan,nan,nan,nan
243,Radieschen,not_available,"Deutschland Radieschen oder Lauchzwiebeln würzig-scharf, je Bund",real,2016-09-11 22:00:00.0,2016-09-17 21:59:00.0,0.45,1,Würzelgemüse Würzelgemüse Würzelgemüse Würzelgemüse Gemüse Gemüse Gemüse Gemüse Obst & Gemüse Obst & Gemuese Obst&Gemüse Obst&Gemuese Lebensmittel Lebensmittel Lebensmittel Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/289239/images/default/0/msmall.jpg,01171,0117,011,01,nan,nan,nan,nan
1124,Carta Blanca,Bacardi,"37,5% 0,7l",CAP MARKT,2018-01-28 23:00:00.0,2018-02-03 22:59:00.0,9.99,1,Weißer Rum Rum Spirituosen Alkoholische Getränke Getränke,https://mg2de.b-cdn.net/api/v1/offers/3463174/images/default/0/msmall.jpg,02111,0211,021,02,nan,nan,nan,nan
5700,Bambussprosse,Lien Ying,350-g-Glas,REWE,2018-01-28 23:00:00.0,2018-02-03 22:59:00.0,2.29,1,Gemüsekonserven Konserven & Eingelegtes Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3493748/images/default/0/msmall.jpg,01173,0117,011,01,nan,nan,nan,nan
10752,Haselnusskerne,Edeka,"runde Römer ganze Nüsse, 200-g-Packung",EDEKA Center,2018-02-04 23:00:00.0,2018-02-10 22:59:00.0,2.49,1,Nüsse Knabberartikel Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3527176/images/default/0/msmall.jpg,01163,0116,011,01,nan,nan,nan,nan
8346,Pico-Balla,Haribo,175-g-Packung,ALDI Süd,2018-02-15 23:00:00.0,2018-02-17 22:59:00.0,0.65,1,Fruchtgummi Süßigkeiten Lebensmittel,https://mg2de.b-cdn.net/api/v1/offers/3513823/images/default/0/msmall.jpg,01184,0118,011,01,nan,nan,nan,nan
